Class,URL,X,Y,Width,Height,Location
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178265/HAW-4257-Orthophoto_25_2.jpg,765,733,76,68,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178265/HAW-4257-Orthophoto_25_2.jpg,970,196,30,47,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178266/HAW-4257-Orthophoto_25_3.jpg,438,1,75,55,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178266/HAW-4257-Orthophoto_25_3.jpg,610,196,53,57,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178266/HAW-4257-Orthophoto_25_3.jpg,256,50,35,43,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178266/HAW-4257-Orthophoto_25_3.jpg,411,533,44,76,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178266/HAW-4257-Orthophoto_25_3.jpg,681,489,60,44,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178267/HAW-4257-Orthophoto_25_4.jpg,830,339,61,64,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178267/HAW-4257-Orthophoto_25_4.jpg,805,791,63,50,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178267/HAW-4257-Orthophoto_25_4.jpg,781,884,46,59,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178267/HAW-4257-Orthophoto_25_4.jpg,802,376,38,45,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178267/HAW-4257-Orthophoto_25_4.jpg,818,300,35,28,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178267/HAW-4257-Orthophoto_25_4.jpg,874,274,37,36,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178268/HAW-4257-Orthophoto_25_5.jpg,3,367,81,97,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178268/HAW-4257-Orthophoto_25_5.jpg,14,718,85,70,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178268/HAW-4257-Orthophoto_25_5.jpg,270,817,56,54,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178268/HAW-4257-Orthophoto_25_5.jpg,323,568,53,50,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178268/HAW-4257-Orthophoto_25_5.jpg,382,329,32,64,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178268/HAW-4257-Orthophoto_25_5.jpg,577,430,45,46,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178268/HAW-4257-Orthophoto_25_5.jpg,923,204,42,60,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10178269/HAW-4257-Orthophoto_25_6.jpg,370,84,215,244,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10178269/HAW-4257-Orthophoto_25_6.jpg,609,963,74,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178270/HAW-4257-Orthophoto_25_7.jpg,484,466,46,40,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178271/HAW-4257-Orthophoto_26_2.jpg,606,164,78,78,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178271/HAW-4257-Orthophoto_26_2.jpg,735,768,91,57,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178271/HAW-4257-Orthophoto_26_2.jpg,648,320,57,34,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178273/HAW-4257-Orthophoto_26_3.jpg,238,522,59,36,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178273/HAW-4257-Orthophoto_26_3.jpg,320,201,57,48,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178273/HAW-4257-Orthophoto_26_3.jpg,249,197,37,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178273/HAW-4257-Orthophoto_26_3.jpg,952,780,47,46,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178273/HAW-4257-Orthophoto_26_3.jpg,878,76,63,42,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178274/HAW-4257-Orthophoto_26_4.jpg,741,522,77,63,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178274/HAW-4257-Orthophoto_26_4.jpg,693,404,48,59,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178274/HAW-4257-Orthophoto_26_4.jpg,943,372,35,42,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178274/HAW-4257-Orthophoto_26_4.jpg,493,475,41,38,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178274/HAW-4257-Orthophoto_26_4.jpg,677,681,38,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178275/HAW-4257-Orthophoto_26_5.jpg,26,562,67,51,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178275/HAW-4257-Orthophoto_26_5.jpg,315,384,53,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178275/HAW-4257-Orthophoto_26_5.jpg,509,485,57,36,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178276/HAW-4257-Orthophoto_26_6.jpg,166,428,52,61,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10178276/HAW-4257-Orthophoto_26_6.jpg,590,1,104,104,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178277/HAW-4257-Orthophoto_26_7.jpg,360,834,68,71,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178277/HAW-4257-Orthophoto_26_7.jpg,318,249,70,42,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178278/HAW-4257-Orthophoto_27_2.jpg,9,587,75,62,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178278/HAW-4257-Orthophoto_27_2.jpg,44,258,50,58,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178278/HAW-4257-Orthophoto_27_2.jpg,848,205,55,38,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178279/HAW-4257-Orthophoto_27_3.jpg,136,89,45,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178279/HAW-4257-Orthophoto_27_3.jpg,147,156,33,31,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178280/HAW-4257-Orthophoto_27_4.jpg,343,395,43,40,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178280/HAW-4257-Orthophoto_27_4.jpg,278,368,42,32,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178281/HAW-4257-Orthophoto_27_6.jpg,576,163,94,66,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178281/HAW-4257-Orthophoto_27_6.jpg,43,858,66,38,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178282/HAW-4257-Orthophoto_28_6.jpg,164,583,68,51,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10178282/HAW-4257-Orthophoto_28_6.jpg,743,829,200,171,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10178284/HAW-4257-Orthophoto_29_6.jpg,753,1,153,63,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178285/HAW-4257-Orthophoto_34.jpg,27,851,59,79,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178285/HAW-4257-Orthophoto_34.jpg,195,797,78,82,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178285/HAW-4257-Orthophoto_34.jpg,839,955,50,45,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178286/HAW-4257-Orthophoto_35.jpg,618,254,80,81,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178286/HAW-4257-Orthophoto_35.jpg,244,805,80,71,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178286/HAW-4257-Orthophoto_35.jpg,488,939,73,57,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178286/HAW-4257-Orthophoto_35.jpg,838,917,95,83,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178287/HAW-4257-Orthophoto_36.jpg,226,556,117,107,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178287/HAW-4257-Orthophoto_36.jpg,439,596,100,120,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178288/HAW-4257-Orthophoto_43.jpg,847,479,31,47,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178289/HAW-4257-Orthophoto_44.jpg,80,174,83,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178289/HAW-4257-Orthophoto_44.jpg,416,456,74,74,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178289/HAW-4257-Orthophoto_44.jpg,91,921,89,79,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178289/HAW-4257-Orthophoto_44.jpg,949,106,51,69,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178289/HAW-4257-Orthophoto_44.jpg,57,654,31,46,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178290/HAW-4257-Orthophoto_46.jpg,289,135,80,96,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178290/HAW-4257-Orthophoto_46.jpg,641,153,65,63,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178290/HAW-4257-Orthophoto_46.jpg,198,356,92,111,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178290/HAW-4257-Orthophoto_46.jpg,233,598,83,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178290/HAW-4257-Orthophoto_46.jpg,76,840,47,59,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178291/HAW-4257-Orthophoto_47.jpg,709,162,54,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,818,145,70,79,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,824,931,78,69,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,257,864,61,52,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,209,588,77,58,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,653,664,88,91,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,199,675,56,43,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,580,417,42,22,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,491,118,43,27,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,366,224,36,35,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,730,891,40,26,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178292/HAW-4257-Orthophoto_53.jpg,805,851,35,36,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178293/HAW-4257-Orthophoto_54.jpg,345,8,68,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178293/HAW-4257-Orthophoto_54.jpg,241,924,73,76,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,151,1,94,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,322,66,66,50,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,314,174,80,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,657,125,65,63,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,476,341,72,52,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,974,743,26,62,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,263,949,35,44,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,322,913,37,42,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,409,870,23,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178295/HAW-4257-Orthophoto_55.jpg,528,979,38,21,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178296/HAW-4257-Orthophoto_56.jpg,1,729,52,83,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178296/HAW-4257-Orthophoto_56.jpg,273,88,87,76,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,74,555,50,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,173,296,84,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,649,422,86,86,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,178,462,53,56,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,59,855,50,36,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,631,229,47,51,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,640,330,58,48,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,939,266,61,45,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,322,1,42,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,376,1,37,30,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,443,125,46,28,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178297/HAW-4257-Orthophoto_63.jpg,876,504,23,30,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178298/HAW-4257-Orthophoto_64.jpg,172,229,101,72,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178298/HAW-4257-Orthophoto_64.jpg,903,420,91,84,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178298/HAW-4257-Orthophoto_64.jpg,814,803,68,56,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178298/HAW-4257-Orthophoto_64.jpg,109,392,69,46,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178298/HAW-4257-Orthophoto_64.jpg,336,666,48,58,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178298/HAW-4257-Orthophoto_64.jpg,32,800,33,25,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,105,178,77,80,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,88,424,64,42,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,440,696,67,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,510,771,64,66,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,807,259,62,75,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,336,6,55,35,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,522,1,33,25,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178299/HAW-4257-Orthophoto_65.jpg,430,5,36,29,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178300/HAW-4257-Orthophoto_66.jpg,238,434,75,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178300/HAW-4257-Orthophoto_66.jpg,738,641,67,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178300/HAW-4257-Orthophoto_66.jpg,836,95,57,64,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178300/HAW-4257-Orthophoto_66.jpg,791,797,47,29,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178301/HAW-4257-Orthophoto_67.jpg,26,325,77,59,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178301/HAW-4257-Orthophoto_67.jpg,830,259,109,100,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178301/HAW-4257-Orthophoto_67.jpg,501,742,87,80,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178301/HAW-4257-Orthophoto_67.jpg,363,92,39,33,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178302/HAW-4257-Orthophoto_73.jpg,415,531,70,62,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178302/HAW-4257-Orthophoto_73.jpg,252,64,46,48,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178302/HAW-4257-Orthophoto_73.jpg,314,51,38,53,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178302/HAW-4257-Orthophoto_73.jpg,269,530,28,24,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178302/HAW-4257-Orthophoto_73.jpg,559,643,26,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178302/HAW-4257-Orthophoto_73.jpg,549,826,48,66,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178302/HAW-4257-Orthophoto_73.jpg,788,664,55,36,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178303/HAW-4257-Orthophoto_74.jpg,2,822,88,75,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178303/HAW-4257-Orthophoto_74.jpg,186,537,96,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178303/HAW-4257-Orthophoto_74.jpg,435,528,89,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178303/HAW-4257-Orthophoto_74.jpg,276,280,43,69,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178303/HAW-4257-Orthophoto_74.jpg,924,67,76,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178303/HAW-4257-Orthophoto_74.jpg,977,605,23,66,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178303/HAW-4257-Orthophoto_74.jpg,427,150,26,29,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178304/HAW-4257-Orthophoto_75.jpg,691,385,86,54,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178304/HAW-4257-Orthophoto_75.jpg,2,597,50,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178304/HAW-4257-Orthophoto_75.jpg,174,659,60,58,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178304/HAW-4257-Orthophoto_75.jpg,381,629,60,59,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178304/HAW-4257-Orthophoto_75.jpg,520,655,57,50,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178304/HAW-4257-Orthophoto_75.jpg,406,822,32,28,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178304/HAW-4257-Orthophoto_75.jpg,922,296,41,51,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178306/HAW-4257-Orthophoto_76.jpg,524,379,66,68,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178306/HAW-4257-Orthophoto_76.jpg,632,584,73,55,"Hawaii, HI, USA"
